tournamentId,tournamentName,blackPlayerId,blackPlayerName,whitePlayerId,whitePlayerName,blackScore,blackTheoreticalScore,transcript
57,Parties Internet (1-6),1382,Yoshimura Manabu,1248,Tom (thomas),20,31,f5f6e6f4g5d6f3g6f7h5h6h7c5g4g3h2d7c4c6d3b3b4a3e7f8c8d8e8b8a4a5b5b6c7g8c3c2e3d2d1f2e1c1e2f1b2a1a2h4h3g2a6a7h1g1b1g7h8b7a8
57,Parties Internet (1-6),52,Stanton Patrick,1248,Tom (thomas),39,40,f5f6e6f4g5d6f3g6f7h5h6h7c3c4c7c6e7d7e3g8f8e8d8c8b4h4c5b3b7d3c2a4a5a3b5g4g3d2f2e2f1d1b8a8b6h3g2h1h2a7a6e1g1h8b1c1g7a1b2a2
57,Parties Internet (1-6),52,Stanton Patrick,1248,Tom (thomas),44,43,f5f6e6f4g5d6f3g6f7h5h4h3c3c4e7g4g3d7e3d2e2d3c6c7e8c8h6d8b8h7b6d1c5a7a5g8g2b4b5a4a3b3f2e1f1h1h2a6a8g1h8b7g7f8c2a2a1c1b2
57,Parties Internet (1-6),52,Stanton Patrick,1248,Tom (thomas),24,18,f5f6e6f4g5d6f3g6f7h5c3c4h4h3e7g4e3d3g3h2c5f2d2d1f1e2h7f8e1g1c6e8g8d7d8c1c2b1g7b5b4a5a6b3a4a3a2b6a7c8c7b7b2h8h6a1h1b8g2a8
57,Parties Internet (1-6),1341,Buffalo (andersson),1268,Turtle (letouzey),34,34,f5f6e6f4g5d6f3g6e7h5e3d7c4e8f7f8g4c5h7f2c6c7d3d2c2h3d1b6e2b4b3h6g3h4h2e1a4c1b5a5b8c8c3a3g2b1g7a8d8h1b2h8g8a1a2f1g1a7b7a6
57,Parties Internet (1-6),1289,Darwersi (lafon),1364,Opg (de graaf),29,31,f5f6e6f4g5d6f3g6e7h5e3d7c4e8f7f8g4c5b6b4h6h3h4h7b5a5c6b3c8g3d8b8c3c7a3a4a6d3e2e1g2f2g1d2g7b7c1c2b1b2a1a2d1h1f1h2g8h8a7a8
57,Parties Internet (1-6),1341,Buffalo (andersson),1289,Darwersi (lafon),39,37,f5f6e6f4g5d6f3g6e7g3h3f7e3f8g4d3h6d7c4e2c5f2c6c7d2b3b4a3b5c3a4a6a5b6b2c2f1a1b7a8a7g1h1g2d8e8c1h5h2h7h4g7g8h8b1d1e1c8a2b8
57,Parties Internet (1-6),1289,Darwersi (lafon),1374,Piglet (buro),23,23,f5f6e6f4g5d6f3g6c6d3d7h5c4e3f2g3e2c5e7b3b6b5c3e8b4c7g4f8f7d2a3h4e1c1c2a6c8d8g8b7a8b8a7h8a5a4h3h2g2h1h6g1f1d1a2a1b2b1h7g7
57,Parties Internet (1-6),1289,Darwersi (lafon),1364,Opg (de graaf),21,24,f5f6e6f4g5d6f3g6c5c6f7h5e7f8e3c3g4c7h4h3c4d3e2d2c1b6b5b3b4c2d7e1d1b1a3f1c8h6g3a6a5e8d8b8f2b7b2a4a8a7g8g1g2h1h2g7h8h7a2a1
57,Parties Internet (1-6),1289,Darwersi (lafon),1364,Opg (de graaf),29,29,f5f6e6f4g5d6f3g6c5c6c3h5e7e3g4h3f7c7d3f8d8g3h4g8h6h7d7c2b5b3c8d2e2c4d1b6a3a6a5b4a4a2b7e1f1a8a7f2a1b8g1g2b2e8g7h8h1h2b1c1
57,Parties Internet (1-6),1212,Corn (hansson o),399,Pee Wee (whinery),27,34,f5f6e6f4g5d6f3g6c5c4d3e3c6b4e2h5d7e7g4h4b5a5b6c3a6a7c2b3a3f7e8c8d8f8c7b8a4a2h6d2g3c1h3f1d1e1f2g1g7g8b2h2h1g2b1h8h7a1b7a8
57,Parties Internet (1-6),1212,Corn (hansson o),1374,Piglet (buro),25,29,f5f6e6f4g5d6f3g6c5g3f7f8g4e7e3h3h5c6d8h4h2h6h7d2d7f2e2d3f1b5b4b6e8c8c7e1a4g8c3c2c4b8b1a3a6c1d1g2a2a5b7a1h1g1b3a8b2a7g7h8
57,Parties Internet (1-6),1212,Corn (hansson o),1268,Turtle (letouzey),30,31,f5f6e6f4g5d6f3g6c5g3f7e7c3c6d3g4c4d7e8d8f8g8h6c7e3h4b6f2h5h7h2b5g2b4e1a5h3h1b3g1a4e2c2d2a3c1b8a2a7g7b7a8c8a6h8b1a1b2d1f1
57,Parties Internet (1-6),1289,Darwersi (lafon),1364,Opg (de graaf),38,36,f5f6e6f4g5d6f3g6c5g3d3h6h3g4h4c4c3e3c6f2h5h2c7c2d7b4e2d1b3d2e7a4f1e1c1e8g1b8a3a2b5b2f8g8f7g7d8c8h8a6a5g2h1h7a8b6b1a1a7b7
57,Parties Internet (1-6),1289,Darwersi (lafon),1374,Piglet (buro),12,11,f5f6e6f4g5d6f3g6c4h5c7c6c5g3d7e3f7f8h6h7e2e7h3c8g4d3c3f2e1b8g7b6d8e8g2h1a6b4a4f1g8h8h2b7b5h4g1d2c2d1a7c1b1a1b3a8a3a2b2a5
57,Parties Internet (1-6),1364,Opg (de graaf),1374,Piglet (buro),26,26,f5f6e6f4g5d6e3g4e7f3h3d3c7h6h5g6f7g7c5h4h8h7g3f2c4g8f8c3c2d2d1c1b1b3a4a3a2b4b5c6e2e1f1g2d7a6h1g1h2a5a7a1b2e8d8b8b6a8b7c8
57,Parties Internet (1-6),1299,Sasaki Sohei,1293,OO7 (buro),19,26,f5f6e6f4g5d6e3g4e7f3h3d3g3f7d7e8f8d8f2g8d2e2d1c1b1g6c2h6c3f1c4c5c6h5c7h4h7e1g1g2c8b8g7b6a7a5a6a8b7b5b3h8b4a2h1h2b2a1a3a4
57,Parties Internet (1-6),1291,Schreiber Raphael,1293,OO7 (buro),29,40,f5f6e6f4g5d6e3g4e7f3h3d3g3f7d7e8f2g6f8h5d8h4h6e2d1c8b8h7h8g8g7a8d2e1f1c1b1h2h1g1g2a1c2c4c7c5c3b4b2a2b3b5c6a3a5b6a6b7a7a4
57,Parties Internet (1-6),350,Lisnovsky Marcelo,1233,Hubbard Paul,22,39,f5f6e6f4g5d6e3g3f3g4h3h6h5d2d3e2c4c5f1e1d1b3f7e7e8f2c3d7a3d8b4c1b1c2g1h4h7a5g6f8a4a2b5b6c8c6g8g2c7b2a7b7a6a8b8g7h2h8a1h1
57,Parties Internet (1-6),1203,Big-Al Prg (whiner),1249,Kitten (willis),51,44,f5f6e6f4g5d6d3e3f7h6c5c4g3e7e2f3b5d2c3b3c6e1f1f2d1b6g4c1b1c2b4a3a5b2a4a6e8d7d8h3a1c7g1c8b8f8g8g7g2h1h2b7a8a7a2h7h8g6h5h4
57,Parties Internet (1-6),399,Pee Wee (whinery),1268,Turtle (letouzey),18,25,f5f6e6f4g5d6d3e3f7g4g6f3h3h5h4h2c5c4c3c2c7b4d2e1b5b3a4e2a3d7d8c8b8f8f2g3b1c6f1h7g2d1b7h6c1a6a5a2e7e8b6h1b2g1g7a1g8a8a7h8
57,Parties Internet (1-6),1364,Opg (de graaf),1341,Buffalo (andersson),26,27,f5f6e6f4g5c6g6d6c5f7e7e8c3c7d7b5d3f3g3c4f2d2e3b4d8f8g8g4h3c2d1c1e2e1f1g1g2h1h2h6a5a4a3b6h4h5b3g7c8b7h8h7a7a6a8b8b1a1a2b2
57,Parties Internet (1-6),1289,Darwersi (lafon),399,Pee Wee (whinery),39,34,f5f6e6f4g5c6f3g6g4h5d6e7f7h3d7c7e3d3b5c8h4c5c4f8e2a5a6a7b6a4b4b3c3a3g7d2c1h8c2d1g3b1f1b2b7h6e8d8a1a2e1f2a8b8g2h2h1g1g8h7
57,Parties Internet (1-6),1364,Opg (de graaf),1289,Darwersi (lafon),30,30,f5f6e6f4g5c6f3d6e3h5g6h6e7f7d7e8f8d8c8c7d3g3g4c2h3h4h7c4c3c5c1d2d1f2g7e2g1b2a2e1f1g2b8b7a8b5a4b3a3a5a6b4b6a7h1h8g8a1b1h2
57,Parties Internet (1-6),1249,Kitten (willis),1289,Darwersi (lafon),34,34,f5f6e6f4g5h4f3e3g4e7h5h6g6h3g3h2d2d3f2e2c4f1e1c1d1h7g2c5b6b4b5d6c6c3c2b3a3c7d8a5d7h1g1b2a4b1a6b8c8e8g7f7f8g8h8b7a1a2a8a7
57,Parties Internet (1-6),1364,Opg (de graaf),1341,Buffalo (andersson),33,35,f5f6e6f4g5h4e3c5g6f7h6g3d6e7c6d7f8f3f2e2g4h3h5c7c8h7g2d8e8g7b8h1h2e1f1g1b6b5c4b3d3b4c3c2d2d1a6a5a4a3a2a7h8g8a8b7b1c1b2a1
57,Parties Internet (1-6),1212,Corn (hansson o),1341,Buffalo (andersson),27,31,f5f6e6f4g5h4e3c5g6f7h6d3d6d7e7e8c6g4h3h5g3e2f3c4d1g7c8d8c7b5b6a6h8h7d2c1b1f1b7g2a4a5h1h2a7g1b4b8e1a8f2b3g8f8a2b2c3a3c2a1
57,Parties Internet (1-6),1269,Seknadje Jose,1249,Kitten (willis),31,29,f5f6e6f4g4e7f7g5e8f8e3c5c6d3f3d8h6d7g6d6c8b8c7b5c2e2d2c4d1b6c3g3h3f2e1b3a4h4h5g2b4g1g7f1h1a2a7a6a3a5a1b1c1b2g8h8h7h2b7a8
57,Parties Internet (1-6),1341,Buffalo (andersson),1364,Opg (de graaf),36,35,f5f6e6f4g4e7f7g5f3d6e8g6h6e3h5h3g3g8d7f2c7c6f8d8c8b8e2e1f1g1c5b6d2c4d3h2b3b5c3d1a5c2a6b4b2a3b1a4b7c1h1a7a1h7g2a8h4g7h8a2
57,Parties Internet (1-6),1269,Seknadje Jose,1249,Kitten (willis),33,29,f5f6e6f4g4e7f7g5f3d6e8g3c3g6c6c5b6f2c4d7c7b3b4e3h6d3h5f8h4h3h2d8c2d2a4b5c8b8d1e2a5g2h1g1g7a2a3a6f1e1c1h8g8h7a8b2a7b7b1a1
57,Parties Internet (1-6),15,Nicolet Stephane,1293,OO7 (buro),15,22,f5f6e6f4g4e7f7g5f3d6c7c5e8e3g3g6c3f2c6h5c4d3h4h6d7b4b3b5a5b6a4a6e1c2d1a3d2e2h7f1g1b7a2b1a8a1g2c1b2h1a7h2g7c8h3h8g8f8d8b8
57,Parties Internet (1-6),1442,Snake (),1293,OO7 (buro),40,36,f5f6e6f4g4e7f7g5e3d3h5h6h7d2g6f8f3h3e2g3c3f1c2d7d6c4c5c6c7b6h4h8b5d8a6b7e1d1c1b1a8b4c8f2h2h1g1g2a1a7b8a5b2b3a4g7e8a2a3g8
57,Parties Internet (1-6),1181,Mutti Andrea,1248,Tom (thomas),25,24,f5f6e6f4g4c6g3g5d6e7f7h3h4h5g6c7c5h6d8e3c3d3c2d2c4d7f3h2d1f2f1e1b6f8c8e2g8e8g7b4b5b3a4a3a2a6b2c1b1a1a5a7b7a8b8g1g2h1h8h7
