tournamentId,tournamentName,blackPlayerId,blackPlayerName,whitePlayerId,whitePlayerName,blackScore,blackTheoreticalScore,transcript
128,Championnat Clubs France,1372,Basso Jean-Luc,1326,Lang Frederic,33,33,f5f6e6f4g6d6g4g5e3e7g3f7c3h6c5h3c7d3h4h5d7c6e8f8c4d8c8e2f2d2f3h2c1d1e1b3c2b5a3b4g8f1g1a2a1b1b2h1g2g7a4a5a6b6a7b8a8b7h8h7
128,Championnat Clubs France,1206,Kashiwabara Takuji,88,Andriani Sandry,34,35,f5f6e6f4g6d6e3f3g4g5d3e2c5f7e7h3h4c6c3d2c2c4b5b4b6h5h6h7a3a5f8d7e1f1c8f2a4a2d1b3c7g7g1b1g3a6b7e8h8g2h1h2g8c1a1d8a7a8b8b2
128,Championnat Clubs France,1,Tastet Marc,1326,Lang Frederic,46,37,f5f6e6f4g6d6e3f3g4g5d3e2c5c6c3d2c4g3h5f7e8h4f2e7h6f8d7h7d8c8c7e1h3h2c2b3c1b4g1f1d1b5a6a5b7b6a3a2a4b2b8g7a1g2h1a8a7h8g8b1
128,Championnat Clubs France,7,Juhem Philippe,387,Abe Hiroyuki,53,46,f5f6e6f4g6c5g4g5e3d6f3g3c3c4d3e7h4f7h3h6h5h2b4a4b6b5c6d7a6e2d2a5a3f2b3c1e1d1c7f1c2b1e8c8g2f8g8h1g1g7a1a2b2a7a8b7b8d8h7h8
128,Championnat Clubs France,7,Juhem Philippe,1372,Basso Jean-Luc,53,50,f5f6e6f4g6c5g4g5e3f3g3h3d3f2h4h5e2h2h6h7c6d7d6e7b5d1c4d2c3b6c7f7d8a5b4a3c2c1a6b3f1e1b1a7a4b8a8a2g1c8b7e8f8g7a1b2g8g2h1h8
128,Championnat Clubs France,1,Tastet Marc,1372,Basso Jean-Luc,60,42,f5f6e6f4g6c5g4g5e3f3g3d2h5d6e2f7d7h6f8h4h3h2c7d1f2e1c6d8e8d3c8b6a5a7b5e7a6a4c4c3c2b4c1g7f1b8a3b1a1a2h7g8h1g1a8b2b3b7h8g2
128,Championnat Clubs France,766,van Nuvel Jean-Mich,1466,Herve Jacqueline,64,64,f5f6e6f4g5e7f7g6h6d6g4h5h4h3h2f8g3d7d8e8g8g7c8c7f3f2e1f1g1g2e3d3h1e2d1c3d2c1b3a3c2c4a4a5c5b1h7h8b2a2b7b8a8a7a6c6
128,Championnat Clubs France,1297,Torri Marie-Christi,1375,Auzende Frederic,0,0,f5f6e6f4g5e7f7h5g4g6d7h4h3h2f3e3e2g3d3f2f1d2d1e1g2c1h6h7b1c2c4h1c3c5c6g1d6a1b2b3a3a2a4a5b4a6b5b6e8
128,Championnat Clubs France,1361,Benyaich Joel,1375,Auzende Frederic,18,26,f5f6e6f4g5e7f7h5g4g6e3h4f3d3c4d7d6c6e8d8c8c5h3h2h7d2c2f2g3e2c7f8g8c3c1d1b3a3e1g1b4f1b2b1g7a1a2a4b5a5b6a6a7a8h6h8g2b8b7h1
128,Championnat Clubs France,1325,Michel Stephane,387,Abe Hiroyuki,20,26,f5f6e6f4g5e7f7h5e3c5f3g4d3e2d7g6h7c4c3d6f2d2b3g3f1d1h3h4h6c8b6c2c6b4a3a5a4b5c7a6e1a2c1g2b7g1h1h2b2g8e8h8g7b8d8f8a7a8a1b1
128,Championnat Clubs France,13,Caspard Emmanuel,322,Sahli David,40,35,f5f6e6f4g5e7f7h5d3c3e3d6g6f8c4d7d8c6e8c8g3g8c5b5b4h6b7b3a5c7b6a4a6e2c2f3f1h3f2c1a3d2e1a8b8a7d1g1h8b2g4a2h4g7h7h2a1b1h1g2
128,Championnat Clubs France,322,Sahli David,88,Andriani Sandry,14,25,f5f6e6f4g5e7e3d6d3e2c4g4f3g3h4f2h3h6d1c5g6h5h7e1f1g1e8f8g8f7c3b4a4c1b6d2d7d8c8b3c6a5a2b5a6a3b2a1b1c2h1a7b7h2g2g7h8b8a8c7
128,Championnat Clubs France,387,Abe Hiroyuki,88,Andriani Sandry,21,36,f5f6e6f4g5e7e3d6d3e2d2g6f7f2f3g3e1c3g4f8b3h3f1h4h6h5h2c2c4c1c5b6b5d1h7a6a5a3b4c6a7g1d8e8g8a4a2b7a8c7d7g7b1a1g2c8b8h1h8b2
128,Championnat Clubs France,1206,Kashiwabara Takuji,1372,Basso Jean-Luc,19,32,f5f6e6f4g5e7e3g3e8h6d3d6f3g4g6f2c5c4b5e2h5h4c3c6c7b4a5d7f7b6b3c8a6b7e1c2d2h7d1f1g1b1h3h2a8b2b8d8f8a7a1c1g7a2a3a4g2h1h8g8
128,Championnat Clubs France,322,Sahli David,1467,Carlach Jean-Claude,56,62,f5f6e6f4g5h6h5h4e3c5c6d6e7d3c4e8c3b4b3b6a4a3a2d2d1c1b1c2f3f2a5b2e1b5e2f1a1g1g2h1g4a6h2h3g3a7b7b8a8c8d8c7h7g6f8g8
128,Championnat Clubs France,387,Abe Hiroyuki,1466,Herve Jacqueline,51,50,f5f6e6f4g5g6g4c6f3f7e7e8f8g8d6c5d3e3c4h6h5f2b5b6c3a5d2h4d7g3b4a4c7d1b3a3c2d8c1e1e2f1g1g2h1h2h3b1b8c8h8h7g7b7a6a7a1a2b2a8
128,Championnat Clubs France,322,Sahli David,1269,Seknadje Jose,31,25,f5f6e6f4g5d6e7g6c5c4f7h5h6b5h4c6b6e8f8g8c3b3a3d3a4c2d1c1d2d7b1a5d8c8e3f2e2e1f1g4g2a2a6a7b4c7b7g7h8h7b8a8g3f3b2h1g1a1h2h3
128,Championnat Clubs France,1361,Benyaich Joel,1320,Tesinsky Jakub,14,21,f5f6e6f4g5d6e7g4f3h5e3d3h3f8d8f7d7e8h4g6h6c8c7c5c3c4b6b5h7c6a6a4b4a3b3a2b7d2e2a8b8a7g8a5b2h8g7b1c2c1a1d1e1g3f2f1g1g2h2h1
128,Championnat Clubs France,732,Cervantes Christoph,1361,Benyaich Joel,54,43,f5f6e6f4g5d6f3g6f7g4h4h6c3e7e3f8g3f2c6h3h5e2d3c2c1c4c5b3d2e1a3b4c7d7a4c8d1b1f1g1d8e8g7h8h7a5a6b5g8b2a1a2h1a7a8g2h2b8b7b6
128,Championnat Clubs France,732,Cervantes Christoph,1467,Carlach Jean-Claude,56,63,f5f6e6f4g5c6g6f7e7d7d6h6e8d8c8c7b8c5b6a6g4g3b5b4c4b3a4a5a7b7f8g7a3b2a2a1b1c1c2c3d3d2e2f1e3f2e1d1a8h8g8h7h5h3h4g1g2h2h1f3
128,Championnat Clubs France,1269,Seknadje Jose,1467,Carlach Jean-Claude,48,42,f5f6e6f4g4c6f3g6e3d7c4d3c3b4g5f2d2h3h4e2e1f1c2b3h2h6d1g3g1d6c7c8f7f8b6c1b1c5b5a5e7g7a3b2g8h7e8d8b8g2a4a2h1h5h8a6a1b7a7a8
128,Championnat Clubs France,1466,Herve Jacqueline,1,Tastet Marc,17,17,f5f6e6f4f3c5c4e7g5d6e3g4g6h5h6g3d7h4c6f2f8d8e8g8g7f7h3e2f1c8c7d3c2h8e1b8b7a8b5a5b6c3a4a3b4b3h7h2g2c1b2h1d2g1a2d1a6a7b1a1
128,Championnat Clubs France,1375,Auzende Frederic,1320,Tesinsky Jakub,33,44,f5f6e6f4e3d6g5d3e7d7g6e8c4f3c6h5c8g4c2c5c3b6e2d2e1b5f2f1d1g3h6c1c7f7h4g1d8f8g8g7b3b4a3a4a7a6a5b8a8b7b2a1a2b1h8h7g2h1h2h3
128,Championnat Clubs France,1209,Carando Cyril,1320,Tesinsky Jakub,40,35,f5f6e6f4e3d6g4d3c3f3g5g3g6h3c4h4h6h5h2e2d2c1e1b5c2d1b1b4b3g2a5a3b6c5f7f8c7c6a4c8a2a7h1f2g1f1b2a1a6b7d7d8a8b8e7e8g8h7g7h8
128,Championnat Clubs France,1326,Lang Frederic,1269,Seknadje Jose,32,49,f5f6e6f4e3d6g4e2d7f7c7g5g3f3e7e8f8g8g6b8c6h6h4h7c5h3h2b5b6b4d2f2c4c1d3a7a6a5a4a3b7g7b3a2d8c2e1c3d1f1g2h5h8h1g1a8b1c8b2a1
128,Championnat Clubs France,1209,Carando Cyril,1269,Seknadje Jose,57,62,f5f6e6f4e3d6g4e2c4d3c7g5c5d7c3h3d2c1f3f2g3c2c6h2e8b6b5a5h5b4e1f1g1c8h6g2h4h7e7f8h1d8d1g7g6f7b1b2a1a2h8g8a3b7b8b3a4a6a7a8
128,Championnat Clubs France,68,Poirier Serge,1320,Tesinsky Jakub,51,29,f5f6e6f4e3d6c4f3g3d3e2f2e1h3e7c2g4c3g5h4h5h6b3d2d1a3g6c1g2b4c7f7f8c6c5d7e8b5b6a6b7b8a8a7a5h1h2a4g7c8d8g8b2a2b1f1a1h7g1h8
128,Championnat Clubs France,68,Poirier Serge,387,Abe Hiroyuki,34,38,f5f6e6f4e3c5g5g4g6h5f3g3h6h7d6c7h3d2d3c2c4e7c3e2b5b6e1d1f7c6d8d7b4f1e8c8a6f8h4h2g2b3f2a4a5h1g1a7b7a8b8a3a2g7g8h8b2c1a1b1
128,Championnat Clubs France,68,Poirier Serge,322,Sahli David,55,38,f5f6e6f4e3c5g5d3d6g4c4f3c3b4b5b3a3e7f7d7c2d1h4g3c6h3d2a5a6a4g6f2e2c1f1b2h5h7e8h6a1e1b1a2g1d8g2f8c8b8c7h1h2b6h8a7g7g8a8b7
128,Championnat Clubs France,1326,Lang Frederic,1325,Michel Stephane,49,60,f5f6e6f4e3c5g4f3g5g3c4d6f2f1e2h3h4e1d3c2c3b5c1g6d2d1h2b1h5b3h6g2e7e8d7f7b4a3h7d8h1g1a1g7b2a2a4g8h8f8c7c6a5a6b7a7b6c8b8a8
128,Championnat Clubs France,61,Betin Dominique,387,Abe Hiroyuki,34,34,f5f6e6f4e3c5c4e7c6e2f3f2g5d6g4g3d7b5g6b3b6d3c3f7b4a4a5a3c7c2f8d8c8e8a2a6a7b7d2d1b1c1e1h6a8b8h3h5f1h4g7g1h1h8g8h7g2b2a1h2
128,Championnat Clubs France,99,Robin Francois,88,Andriani Sandry,17,19,f5f6e6f4e3c5c4e7c6e2f2d2f3d3g5c3g4g3d1h3h5f1g6h6d7h4e8e1f7f8g8c1b3c2g2b6b5a5a4a3a6d6a2b4g1b2a1b1g7c7c8h1h2d8h7a7a8h8b7b8
128,Championnat Clubs France,1326,Lang Frederic,88,Andriani Sandry,12,19,f5f6e6f4e3c5c4e7g5h4h6f3f7d6g3f8g4e2f2c6e8h3h5h7g8h2g6b3d2c3b5a5b4c7d7d8c8b6a6a3a4a7b2b7a8b8a2d1e1f1g1h1g2h8g7c2c1b1a1d3
128,Championnat Clubs France,99,Robin Francois,1375,Auzende Frederic,18,21,f5f6e6f4e3c5c4e7b5e2f2d2g5g4f3d3h4g3g6c6e8d6f7f8e1d8g7d7h3a5c1d1c2g2b6c3a6a4a3c7b3b4c8g1f1h1h2h8g8b8b7a8a7h7h6h5a2b2b1a1
128,Championnat Clubs France,1375,Auzende Frederic,322,Sahli David,52,48,f5f6e6f4e3c5c4e7g4g3d7d6f3e2d3f2g5c6d2c3e1f1d1c1c2b3b4b5b6c7a4a3a6h4h6g2f7g8e8c8f8h5d8a5g6h7h1g1b2b1a2b8a1b7h2g7h8a7a8h3
128,Championnat Clubs France,1375,Auzende Frederic,1325,Michel Stephane,48,45,f5f6e6f4e3c5c4b4d3c3f3e7g4d6c6c2b5e2d2d1a3a4a5a6b3a2f1g5e1g1c1b1f2h4d7c8g3h3d8e8c7b8g2b6b7h2h1a7a8b2a1f8f7g7g6h5h6h7g8h8
128,Championnat Clubs France,1209,Carando Cyril,1325,Michel Stephane,50,47,f5f6e6f4e3c5c4b4d3c3f3c2d2e7b3e1g4a3d6h4g3g5e2c7h6g6c1f1f2h3h5h7b5c6a4g1d1b1b6a5a6a7b2g2e8d8h1h2a1d7h8f8f7a2a8g7g8c8b8b7
128,Championnat Clubs France,99,Robin Francois,1326,Lang Frederic,37,40,f5f6e6f4e3c5c4d3f3d6c3e2g4d2c1d1e1b5c2g3h3f1g1f2g5b3g6h5h4h2h6h7f7e7b4a4a3a2c6d7a6a5a1b1b2h1g2e8b6a7a8d8c8g8c7g7f8b8b7h8
128,Championnat Clubs France,1467,Carlach Jean-Claude,1375,Auzende Frederic,8,16,f5f6e6f4e3c5c4d3f3e2d2b4e1c2c3d7a4d6c6b6d8b5c7d1c1f2g4f1g1e7e8f7f8g3h4g5a5g6g7h6h5h8g8c8g2h7h3h2h1b8b7a6a7b1b2a3b3a8a1a2
128,Championnat Clubs France,14,Lazard Emmanuel,1326,Lang Frederic,51,43,f5f6e6f4e3d3f3c5g5g4g6d2h3h6h5f2e2h4g3h2f1d7e7d8f7h7e8f8c1d6c3b3b4d1e1c2c4a3b1b2b6c6a1a2b5a5a4b7a6g2g1c8a8c7b8h1h8g7g8a7
128,Championnat Clubs France,61,Betin Dominique,1467,Carlach Jean-Claude,51,38,f5f6e6f4e3d3f3c5c4c3d2d6e7e2c2d7g4h4g3d1c1b1h5h6e1f1g5f2h2c6c8f8f7g6c7g8b6d8b5b4a4b3a3a6a5a2g2b2b7h3e8g1h1b8g7h7h8a1a7a8
128,Championnat Clubs France,1209,Carando Cyril,1466,Herve Jacqueline,40,49,f5f6e6f4e3d3f3d2e2c5c3d6c4e1f2g3f1b4d1c2c6c1g4b6g5h3h5h6h4g1g6g2f7f8e7e8d7d8c8c7g8g7a6b5b8b7a3a5a4b3a2b2a1b1h1h2a8a7h8h7
128,Championnat Clubs France,1320,Tesinsky Jakub,1466,Herve Jacqueline,48,43,f5f6e6f4e3d3f3d2e2f1c4c5c3b3b4a3a5f7c1g4h4g3f2h5h6h3g5h7g6e1b6d6b5c6a4d1c2b2a1a2b1a7g1g7h8f8g8e8d8d7e7c7c8b7h2a6a8b8g2h1
128,Championnat Clubs France,88,Andriani Sandry,1375,Auzende Frederic,43,41,f5f6e6f4d3e7f3e3g4g5f7g3e2c4f2c5h6d7g6h5h3h7c3d2d6c7d8e1c8b4h4h2c1f1c2d1g1f8b7a7b5b3e8a6g8b6c6b8a8b2a5a4a1b1a2a3g7h1g2
128,Championnat Clubs France,1372,Basso Jean-Luc,387,Abe Hiroyuki,32,26,f5f6e6f4c3d6f3c5e7e3d3d7c4b4b5c6a3e2g4g5g3f2h5b6d2a5d1e8f7g6c7h3f1c2c1d8c8b8g8a4b3a2h7h6h4e1g7b2a1b1a6h8f8b7h2h1a8a7g2g1
128,Championnat Clubs France,1467,Carlach Jean-Claude,13,Caspard Emmanuel,3,0,f5f6d3g5g6f4h5c4e3e6c3g4c5d6e7f7h4f3g3h3f8h6b5b4h7a5h2c6d7d8c7b6e8g7h8g8f2g1b7c8a6b8a4b3a7a8a3e2f1e1
128,Championnat Clubs France,1467,Carlach Jean-Claude,1372,Basso Jean-Luc,14,19,f5d6c5f4f3e3c4d3e6e7d7c6c2f6e8d2e2g5g6g4h5f7b6f2g3h3f1e1f8g1d1c1c3b1b2d8c7g8g7h4h6a1b4b3a3a2h2a4b5a7b7h8g2h7a5h1a6c8b8a8
128,Championnat Clubs France,1475,Peillon Maureen,1209,Carando Cyril,14,7,f5d6c5f4f3e3c4d3e6g4e2f2c3c6g3f7d7e7f6g5h4g6h7b5f8c7a5h6h5d8b6h2b7a6a7a8b8c8h3h8f1b4a4a3b3g2g1h1e1d1a2d2e8b2a1b1c1c2g8g7
128,Championnat Clubs France,1361,Benyaich Joel,1206,Kashiwabara Takuji,17,20,f5d6c5f4e3c6e6f7f3b5e7f6c7g5g6d8h6c3d3c8f8e8b8c4d7d2b6e2f2g3a5f1c1d1b4b3c2g7h3h5h4a6e1h7a7a4a2a8a3a1g4g8g1b7h8b2b1g2h2h1
128,Championnat Clubs France,1466,Herve Jacqueline,99,Robin Francois,9,4,f5d6c5f4e3c6e6f7f3c4b5d3b4c3d2a5a6a7b6a4d7c7c8e8d8b8g8g6b7g5f6a8h4e7h6a3b3e2c2e1c1h5f1g4d1g7g3h8f8h7b2a2a1b1g1f2h3g2h1h2
128,Championnat Clubs France,1466,Herve Jacqueline,1475,Peillon Maureen,29,40,f5d6c5f4e3c6e6f6g6g5e7c7c8e8f8d7h6f7g4d8c4h3h4d3f3e2f2h7h8h5g3f1c3b5e1b2g1g8g7g2h2h1d2d1a5b4a4b7a7b3c2b6a3a8b8c1a1a2b1a6
128,Championnat Clubs France,1466,Herve Jacqueline,61,Betin Dominique,25,41,f5d6c5f4e3c6e6f3d3c4c3g5b3b4d7f2b6e2d2f7a3b5a4e7f1d8g3c7e1a6g4c1d1g1h6h3g6h4h5h7f6a5c2b1b2g2g7g8h8f8a7a1a2b7e8a8b8c8h2h1
128,Championnat Clubs France,1467,Carlach Jean-Claude,1297,Torri Marie-Christi,29,32,f5d6c5f4e3c6f3b5d3g5f6e7a5c4h5e6e8f7b6c3b4a4d7b3a3d8c8c7a6g4h4g3h3f2e2e1f1g1g6d2f8h6h7c2c1g2d1b1h1h2a1h8b2g7g8b8b7a2a7a8
128,Championnat Clubs France,1269,Seknadje Jose,1206,Kashiwabara Takuji,29,39,f5d6c5f4e3c6d3f6e6d7g4c4g5c3f7d2e7f2c8f3c7d8e2f1e8g3h2g6h5h7c1e1b6b5h6h4a5a6b4a3a4b3c2f8g8b7d1b1g7b2h3h8a8h1g1a7b8g2a1a2
128,Championnat Clubs France,322,Sahli David,7,Juhem Philippe,13,29,f5d6c5f4e3c6d3f6e6d7g3c4b4b3g5c3b5e2c7g6f2c2f3h4e1a6a4g4d2c1a3g1d8h3e7f7g8b6f1d1a5a2h5h6g7h8h7g2b2f8e8a7b7a8h2h1b8c8b1a1
128,Championnat Clubs France,322,Sahli David,1297,Torri Marie-Christi,52,42,f5d6c5f4e3c6d3f6e6d7g3c4b4b3g5c3b5e2c7d2f3g6f2g4d8f1c2d1a3h3e7e8f8b6c1c8b8f7g8a5e1b1a4a2a7b7h4h5b2g7h8h7h6a6a8a1g1h2g2h1
128,Championnat Clubs France,1269,Seknadje Jose,14,Lazard Emmanuel,23,25,f5d6c5f4e3c6d3g5e6f6d7f3e7f7g6h6g4h5h3c8f8c4g3d8e8c3b8h4h7g7b3b4a4e2d2f2e1f1g1c1c2d1b1b5a5b6a6c7h8g8b7a2b2a8a7a3g2h1h2a1
128,Championnat Clubs France,1297,Torri Marie-Christi,7,Juhem Philippe,3,20,f5d6c5f4e3c6d3g5e6f6g4b5g6h5e7d7f7f8c4h6d8b3b4h3h4c8b8g3a5f3c7e2e1c2c3a4a3f2c1d1g2d2f1g8g7h8h7e8h2h1g1a6b6a8a7b1b2a2b7
128,Championnat Clubs France,1297,Torri Marie-Christi,68,Poirier Serge,21,28,f5d6c5f4e3c6d3g5g4f3e6f7f2c4h5d2c2f6e2e1f1c1d1g1e7f8c3g6d8b1b4e8g8b3h6g3b6a4b5a6a5a3h3h4b2a1a2c7h2d7b8c8b7h8g7h7g2h1a7a8
128,Championnat Clubs France,1297,Torri Marie-Christi,13,Caspard Emmanuel,13,13,f5d6c5f4e3c6d3f3e6f7e7f6g4g3g5f8f2e2h3h6h4g6d2b5d7e8b4c7a5h5h7c4d8c8b6c3b3a3a4a6b7a2b8g2h1a8g7g8b2a7h8b1a1c1d1h2g1f1c2
128,Championnat Clubs France,1372,Basso Jean-Luc,99,Robin Francois,47,52,f5d6c5f4e3c6d3f3e6f7g4g5g3b5h6c3g6h4h3h2c4d2e2b4c1e1a4f6f2f1c2a3a2b3d1b1a5g2a6b6a7b7h5g7h1g1a1b2b8a8c8d8h8e7c7g8d7h7e8f8
128,Championnat Clubs France,1269,Seknadje Jose,1361,Benyaich Joel,26,29,f5d6c5f4e3c6d3f3e6c4c3f2e2f7g5g3f6h6e7g6d7f8b4e8b5g4h5h4c7d1e1f1c8d2h3h2c1b1g8c2d8b3g2a6a5a4g7b6a3a2h7h8b7b8a8a7a1b2g1h1
128,Championnat Clubs France,61,Betin Dominique,1297,Torri Marie-Christi,46,58,f5d6c5f4d3g5e6f6g4c4c6c3e3b4h6d2f7g6h5e2e7f3d7h4h3d8c7e8g3f8b5a4c8b8a5b6a3h7h8g2g8g7a8b7a7a6h2h1g1f1f2e1d1c1c2b1b2a1b3a2
128,Championnat Clubs France,99,Robin Francois,766,van Nuvel Jean-Mich,50,46,f5d6c5f4d3c4c3b6b5d2e2a5c6b3e3b4g4f3d7e7e6d1e1f2c1c2a6h5h3g6f6h4h6d8c7c8f8e8b8f7g5g3b1a7b2g7h7a2a1g8h8b7a3a4a8g2g1f1h2h1
128,Championnat Clubs France,61,Betin Dominique,732,Cervantes Christoph,16,36,f5d6c5f4d3e3g4g5e6c4g3f7f3f6c6b5c7e7g6d7f8c8e8d2c2e2e1f1g1f2d1b1c3h4h5h3h2h6h7d8b8g7h8g8g2a8a5a6b6a7a4b7b4a3b3a2b2a1c1h1
128,Championnat Clubs France,61,Betin Dominique,766,van Nuvel Jean-Mich,19,35,f5d6c5f4d3e3g4g5e6c4g3b6c6d7c7b5e7d2g6f6f7f8d8c8b8g8a6h4a4a5b4c3a3h5h3f3h6h7h8e8g7a8d1c2c1a7b7a2f2b3b2a1b1e1e2f1g1g2h1h2
128,Championnat Clubs France,88,Andriani Sandry,68,Poirier Serge,51,39,f5d6c5f4d3e3g4g5e2c4f3e6c3c2c6b4d2d1e7d7g3f6e1c1b1f1g1f2b5h5h6b3h4a6e8h2b6c7d8f8a3a2a1b2g7c8f7g6a4a5h3g2h1h8b7a7h7a8b8g8
128,Championnat Clubs France,68,Poirier Serge,732,Cervantes Christoph,45,55,f5d6c4d3e6f4e3f6c5c3d2e2f3c1f2c2e1g3g4g1b3b5a6b4a5a3b6c6a4h5g5a7h3h6g6d1f1f7h1g2b1h4h2h7g7h8e7g8d7d8c8b8f8e8c7a2a1b2b7a8
128,Championnat Clubs France,1467,Carlach Jean-Claude,1209,Carando Cyril,20,17,f5d6c4d3c6f4f3e3e6c5c3g5f6g4h4h5h6h3h2g6b5c2d2e7h7g3e8c1e1f2e2b6a6b4a5a3b3d7d8c7c8f8f7b8f1d1b1g8b7a8a7a4g7h8g2a2b2h1g1a1
