tournamentId,tournamentName,blackPlayerId,blackPlayerName,whitePlayerId,whitePlayerName,blackScore,blackTheoreticalScore,transcript
46,Aas Open & Othello Cup,134,Haugland Jan Kristi,114,Rignell Daniel,37,49,f5f6e6f4g5e7f7h5e3d3f3g6g4h4g3d2e2h3f2f1e1d1c4c5d6c7c6e8c1b1c2b5b4a4c3d7b6a5a6a7b3g1h7a3b2b7a8b8a2h6h2a1c8d8f8g7g8h8g2h1
46,Aas Open & Othello Cup,119,Boe Alexander,112,Justvik Jonny,29,21,f5f6e6f4g4g6g3f3g5h5f7h6f2e2h4e3h7f1d1d2c3h2c1d3c2c4c5c6d6b4a3b3a4e1c7b6g1a2a1b1a5h1b5f8g7h8b2e7d8h3g8e8d7c8g2a7b7a6a8b8
46,Aas Open & Othello Cup,119,Boe Alexander,271,Holm Ole Petter,45,39,f5f6e6f4e3c5g4g5d6d3c4d7e7f3g3h5h6h4f7f2c8h7h2g6e1e8f8d8c2d2c1f1e2b4c3d1c7c6b5a4b6a7a6a5b3g8a3a2h8h3g7h1b8b2a1b1g2b7g1a8
46,Aas Open & Othello Cup,112,Justvik Jonny,260,Holm Andreas,38,31,f5d6c5f4e3c6d3f6e6f7d7b5e7c4b6c3f3c2g6d2g5d8c8a6c7e8f8g4h5h3e2f1h4g3f2h6b4a5e1b3d1c1b7g1a4a3g2b8a8a7a2h1h2g7b2b1a1g8h8h7
46,Aas Open & Othello Cup,231,Syren Ingerun,112,Justvik Jonny,19,24,f5d6c5f4e3c6d3f6e6d7e7d8c4c7b6b5g3f7e8f8g4b3c8b8a4c3g6a5a3d2e1c2a6d1b4f2c1b2f3h3h5b1e2f1g5h2a1g2g1h1g8h8b7a8a7a2h6h7g7h4
46,Aas Open & Othello Cup,112,Justvik Jonny,38,Aas Vidar,35,29,f5d6c5f4e3c6d3f6e6d7g4c4g6c3e7d2f7f2c8f3c7d8b6e8b5b4f8a5a3a6a4a2b3c2e2g3d1h4g5h6f1h5c1e1b2a1b1g2h1g1h2h3h7g8h8g7a7b8a8b7
46,Aas Open & Othello Cup,112,Justvik Jonny,231,Syren Ingerun,11,11,f5d6c5f4e3c6d3f6e6d7g4g3g6g5h4b5f7e7h6f8e8d8c4h3f2f3b6c7a5g8h2h5c8b8e2h1h7g2g1f1e1d1d2c1c2b1c3b3b4a4a3h8a6g7b2a1a2b7a7a8
46,Aas Open & Othello Cup,112,Justvik Jonny,119,Boe Alexander,45,45,f5d6c5f4e3c6d3f6e6d7g4g3g6b4f3e2f2h5e7g5h6h4f7f1c4h7b5d8c8f8c7a5a6b6a4d2e1c3a7d1e8b8h2g8c2g7h3h1h8a3a8b7b3a2b2b1a1g2g1c1
46,Aas Open & Othello Cup,112,Justvik Jonny,27,Berner Nils,35,33,f5d6c5f4e3c6d3f6e6d7g4g3g6f3g5h6f7h5e7c4c7c2f2e2h3h4h7b8e1e8h2d2c8d8c3d1b4a4b5f1a3a2f8g8b6b3g2a5a7h1g1h8g7a6a1b2b1c1b7a8
46,Aas Open & Othello Cup,112,Justvik Jonny,114,Rignell Daniel,34,33,f5d6c5f4e3c6d3f6e6d7g4g3g6f3g5h6f7h4h5f8e7c7e8d8c4b5f2b3a5b4b6a4a3a6c2e2c3a2d1d2c1h3g2h1h2g1f1g8b8e1b7g7a7a8c8b1b2a1h8h7
