tournamentId,tournamentName,blackPlayerId,blackPlayerName,whitePlayerId,whitePlayerName,blackScore,blackTheoreticalScore,transcript
10,EGP Copenhagen,30,Puget Jean-Francois,22,Leader Imre,39,33,f5d6c5f4e3c6d3f6e6d7g3c4g5c3b4e2b5b6c7g6f2h5f3a4b3g4d2e7a6f1h4a5e8f8c8a7e1d1c1b1g2a3c2f7h6h1g1h2h3h7a1b7b8b2a8d8g8g7h8a2
10,EGP Copenhagen,30,Puget Jean-Francois,3,Feldborg Karsten,42,36,f5d6c5f4e3c6d3f6e6d7g3c4g5c3b4b3d2c2a3d1b5f2e2a5c7g6f3e1a4a2f1g1e8h5e7g4h3f7h4h6h7g7c1b2h1h2f8h8g8d8c8b8a1b1a6b7b6a7a8g2
10,EGP Copenhagen,70,Qvist Jessen Claus,54,Wahlberg Per-Erik,40,44,f5d6c5f4e3c6d3f6e6d7g3c4g5c3b4b3b5a5a4a3b6h4c2f2e7c7g4f8a6h3h6e2d2f3f1e1d1h5h2a7b2a1a2b1a8c1g2g1h1g6f7e8d8b8g8b7c8h8g7h7
10,EGP Copenhagen,18,Vallund Torben,54,Wahlberg Per-Erik,23,37,f5d6c5f4e3c6d3f6e6d7g4g3g6f3g5e2f7c2e7c7c4b6c3b4b5d2d8h4c8a6a4f8h3h2f2a5e8a3g8e1f1b7a8h7g7g1d1c1a7b8a2h8b3b2b1a1g2h5h6h1
10,EGP Copenhagen,171,Jeangille Pierre,70,Qvist Jessen Claus,27,42,f5d6c5f4e3c6d3f6e6d7g4g3g6h3e7c7c4f3g5f8f2e1h5e2d2f7b6h6d1b5a6b4a3c1c3b3g1h4a2a4a5b2e8d8b1f1c8b8b7h1h2g2g8h8h7g7c2a1a7a8
10,EGP Copenhagen,17,Ralle Paul,22,Leader Imre,14,14,f5d6c5f4e3c6d3f6e6d7g4c4b4b3g5c3d2c2a3d1c1b1b5b6c7a6a4c8e8d8b8e7e2a5a7b2g6f7g8h7h6h5h4h3a1a2f3a8g3f8e1b7g7h8g2h2f2f1h1g1
10,EGP Copenhagen,22,Leader Imre,9,Vallund Henrik,45,33,f5d6c5f4e3c6d3f6e6d7g4c4g5c3f7g6e7e2e1f2d2d1c1f8e8d8c2h5h4h3h6f1g1f3h2g8g3g7b3a2a4b2b6a3b1a5a1b4b5a6a7b7b8a8c8h7h8c7g2h1
10,EGP Copenhagen,12,Jensen Erik Lund,22,Leader Imre,44,28,f5d6c5f4e3c6d3f6e6d7e7f3c4c7d8c8f7e2b8f8b6c2e1f1d2d1c3b4b3b5g6f2a3a5c1e8g8b1a6a4g5h5g3g2h4b7h6b2g4a2a1h3h2h1g1h7a8a7g7
10,EGP Copenhagen,9,Vallund Henrik,27,Berner Nils,34,25,f5d6c5f4e3c6d3f6e6d7e7c4c3c7d8f8e8c8f7d2b3b5d1e2a5a6b4b6a7c1g6e1g5g4f1g1f2f3b7a8b8a4h3a3g3g7b2h6h5a2c2g2h1h2h4a1b1h8g8h7
10,EGP Copenhagen,22,Leader Imre,20,Brightwell Graham,48,40,f5d6c5f4e3c6d3f6e6d7e7c7c4f3d8e2b5c2g6e8f8b3b4c8f7g8g5g4c3a5a6a7b6a4b7d2h3g7g3h6f2h5h8f1g2h7h4h2b8a8h1g1e1d1c1b1a2a3a1b2
10,EGP Copenhagen,33,Bhagat Peter,20,Brightwell Graham,15,21,f5d6c5f4e3c6d3f6e6d7e7c7c4f3d8c8f7f8b8e2f1c2d2c1f2d1b6c3e1g1g3h4g4g6b3h5g5h6h2b7b1a1g2h1h3g7h8h7a6a8a7a2a3b2b5a4g8e8a5b4
10,EGP Copenhagen,12,Jensen Erik Lund,27,Berner Nils,36,37,f5d6c5f4e3c6d3f6e6d7e7c7c4f8b6b5a6a4b4f3e8c8d8b3c3a3a5a7f7f2e2d1e1c2d2c1b1b7g6h6g5g7a8b8a2b2h7h8g8
10,EGP Copenhagen,12,Jensen Erik Lund,18,Vallund Torben,21,30,f5d6c5f4e3c6f3c3d3c4b3c2b4d2e2g4e6g3d7b5f2f1c1d1h5a5h2a2a3a4b6g1a6a7b2c7c8e8e1e7h1f6b7g6g5a8b1a1h6f7g8g2h3f8g7h8h7h4b8d8
10,EGP Copenhagen,18,Vallund Torben,36,Daunas Bernard,23,25,f5d6c5f4e3c6f3c3d3c4b4b3b6d2e7e6d7a4c2b5a6a5f6e2c1e1c7f7f1c8e8g6g5d8f8d1a2a7h6f2b1b7a8b8a3a1g2h5h4h1g4g1h2h3g3h7g7g8h8b2
10,EGP Copenhagen,9,Vallund Henrik,20,Brightwell Graham,49,38,f5d6c5f4e3c6f3g5e6f6d7c4e7d3g4f7c2e2h5g6h6c8d8e8b5b6f8g3c7a6b8h7h8g8g7a8h2b1f2f1e1h4h3d1g2d2c1c3a1g1h1b7b2b3a3a2a4a5b4a7
10,EGP Copenhagen,33,Bhagat Peter,22,Leader Imre,10,17,f5d6c5f4e3c6e6f7e7f6d7c8b6c7g6g5h4h6e8d8f8g8g3h5h7g4f3a5a7b4c4a6a4b5b7d3c2c3d2d1e1f1e2f2g2h2h3h8g7b8a8a3b3h1g1b2a2a1b1c1
10,EGP Copenhagen,70,Qvist Jessen Claus,33,Bhagat Peter,18,26,f5f6e6f4c3d7f3d6g5g4e3g3g6f2f7e7e8c4d3c6b4e2c5b6d2c7e1c1d8h5b5c8c2b1h3h4h6g2h1h2b8g8a5a6g1g7b7f8h8h7a7f1b2a8a1a2a3a4b3d1
10,EGP Copenhagen,70,Qvist Jessen Claus,9,Vallund Henrik,36,20,f5f6e6f4c3d7f3d6g5g4e3h5g6g3h4h3h6h7c7c5c6e7e8b6a6c4b4f7f8b5a5d2f2c2e1d3g2b3e2a4a3b7c1b8a8a7c8b2b1d8g7f1h1d1g1h2h8g8a1a2
10,EGP Copenhagen,17,Ralle Paul,18,Vallund Torben,32,35,f5f6e6f4e3c5c4e7b5e2f2d2f3d3c3c2f1b4c1c6d6b3d7a6f8d8a5a3a4b2g4d1e1h4b6b1e8g8c7f7g3h3g6h5h6g5h2c8b7b8g2h1g1g7a8a7h8h7a1a2
10,EGP Copenhagen,17,Ralle Paul,30,Puget Jean-Francois,60,36,f5f6e6f4e3c5c4e7b5e2f2d2f3g4g5d6h3h6h5c6d3b6e1c3f7d1e8a4g3h4h7d7c8d8c7g1c1c2a6g6g2g7f8g8a5b8h8a7b7b4a8h2a3b3b2a2h1f1b1a1
