tournamentId,tournamentName,blackPlayerId,blackPlayerName,whitePlayerId,whitePlayerName,blackScore,blackTheoreticalScore,transcript
22,British Nationals,283,Wormley Mark,158,Lysons John,22,33,f5f6e6f4g5e7f7c5d7h5h4h3f3g4e3f2e2g6h7d8c3c7d6c6g3h6h2c4b4d3b5e1d2b6d1e8c8b8a6c1c2b1g1b3a3b2g8g7b7a8a7a5a2a1a4f1g2h1f8h8
22,British Nationals,283,Wormley Mark,496,Forsyth Eileen,46,57,f5d6c5f6e6b6d3e3c4f4g5h4f2c3f7d2g4e7e2f8h5h3h2h6h7e1f3f1g6c6d8e8g8g7a6g3h8c7d7a5a4c8c2c1b3b4b2a3b5b7a1a7d1b1a2g2h1g1a8b8
22,British Nationals,283,Wormley Mark,111,Selby Matthew,39,25,f5d6c5f4e3c6d3f6e6d7g4g3g5h3h4b4b5c4b6c3f7a5e7d2c2c1d1e1c8e8c7f8f2h5h6h7g6a6b3h2f3e2d8b8a3a4a7g8f1b2a1a2b1a8b7g7h8g2h1g1
22,British Nationals,283,Wormley Mark,20,Brightwell Graham,27,25,f5d6c3d3c4f4c5b4b5c6b3e6c7b6f7e7f6a5e8e3d7c8d2a4a3e2a6d8f1c2f2f3c1f8g5g3g4b2g6h6h7h8b7h3g8g7h5h4a1a8g2a2a7b8h1h2b1d1e1g1
22,British Nationals,283,Wormley Mark,416,Brewer Phil,16,24,f5d6c3d3c4f4d2e3d7g5g6f6e2c7h5h6h7c5b6f3e7b4b5f2h4b3g4c6e6g3c2f1d1c1b1d8e8f8a3a4a5g2h3e1h1a1c8b2a2g1g8h2f7h8g7a6b7b8a8a7
22,British Nationals,179,Turner Ian,153,Barrass Iain,27,33,f5f6e6f4e3d3f3c5c6e7c4c3g4e2d6g5g3f2d2c1c2h5f7f8e8d8f1e1d1g1h4b1h6b5b6b3g6b4c7c8a4d7a5h2b7a8b8a6b2a1h3h7g2h1g8h8g7a2a3a7
22,British Nationals,179,Turner Ian,25,Feinstein Joel,25,25,f5d6c5f4e3c6d3f6e6d7g3c4e7c3g4f8f7g6e8d8c8b8c7b6h6d2c1e1c2g8e2g5b3f3b4b5f2h4f1d1h2a3a7a6a5h3h5g2a4a8b2g7h7h8b7b1a1a2g1h1
22,British Nationals,179,Turner Ian,20,Brightwell Graham,24,24,f5d6c5f4e3c6d3f6e6d7g3c4e7c3g4f8f7g6c8d8e8b8g5h5h4d2c1e2b5g8h6b4c7a5b6a6a3a4c2a2b7b3f2g7b2a1b1d1h8a8a7f3f1e1g2h1h3h2g1h7
22,British Nationals,179,Turner Ian,283,Wormley Mark,39,48,f5d6c5f4e3c6d3f6e6f3c4e7g4b5e2b3b4c3d2c2a3d1e1f1f2g1a6g5b1h3h4g2g3h2b6a4a5h5c7b7d7b8a8a7c8d8e8b2g6g7f7c1h1f8h6h7a1a2h8g8
22,British Nationals,179,Turner Ian,392,Stephenson David,26,25,f5d6c4d3e6f4e3f3c3c5d2c6d7b3e2b4b6g6b5f6c2f2a5a4g5e7c7d8g4c1f1a6a3a2b7h5f7h3h4h6g3e1g7h8h7g8f8g1d1g2h1h2b1a8a7e8a1b2c8b8
22,British Nationals,179,Turner Ian,188,Marson Phil,38,38,f5d6c4d3e6f4e3f3c3c5d2c6b5b6g4a4d7c2b3a3b4d1a5a6c7c8f2g6e1e2c1d8e7f8f6f7b7g1g3h5g5h6h4g7e8a7h8g8h7f1h1g2h2h3a8b8a2b1a1b2
22,British Nationals,451,Turner Alison,416,Brewer Phil,19,15,f5d6c5f4e3c6g4c4f6d3c2e2c7f2b6f3d2c3b5e6d7g3g5c1e1h4h5d1h3f1b4b3a3g6h6e7f8f7e8b2b1a1a2a4g2g1a5h1h2a6b7a7g7a8b8c8d8g8h8h7
22,British Nationals,451,Turner Alison,283,Wormley Mark,15,7,f5d6c5f4d3c4e3c3b5e2c2d2f6e6g4b6f7e7c7c6d8c8d7b3a6b4b8a5d1f8a2g6g5a3h6a1f3g8b2a7b7c1b1a4g7h5h4a8e8h8h7h3g3h2g2e1f1g1f2h1
