tournamentId,tournamentName,blackPlayerId,blackPlayerName,whitePlayerId,whitePlayerName,blackScore,blackTheoreticalScore,transcript
22,British Nationals,188,Marson Phil,248,Forsyth Iain,35,38,f5f4e3f6g4g3g6d6g5h5f7f3h4h3d3e6e7d7c3h6c4e8f2c5c8c6g8e1f1g1d2b4d1c1e2c2c7d8f8b7a8b6a6b5b8a7a4a5b3b2g2g7h2a2a3h1a1b1h7h8
22,British Nationals,22,Leader Imre,40,de Grey Aubrey,35,29,f5d6c3d3c4b3c6b6d7e8c2d2c5b5b4c1a5a3a4a6e7e3d8c8e1d1b1f3c7e2b2a1e6b7a2f8b8f7f6g4g5h5f2f1f4g6g3h4h2g2h1g1h3a8a7h6h7h8g7g8
22,British Nationals,188,Marson Phil,40,de Grey Aubrey,17,23,f5d6c3d3c4b3c6b6d7e8d8c8b5a6d2e3f2d1a4b4c1b1c2a2b2e1c5c7a5a1a3g3g1e2b8f3f8f1e6g6f4g5h5h1f7h7g4h6h3h2h8h4b7g8e7g2f6g7a7a8
22,British Nationals,277,Hands Colin,496,Forsyth Eileen,49,44,f5d6c3d3c4f3c5e6f4e3e7g4f7c6f6d7g5e8c8b5b4d8a6a5a4b8h3a3a2c2g3h4h5h6f8c7a8b3d2d1c1g6e1h2e2b6b7f1a7b1g7g8f2b2h8g2h1g1h7a1
22,British Nationals,153,Barrass Iain,283,Wormley Mark,45,29,f5d6c3d3c4f4e3f3g4e2d2g3g5b4f2h4f6h6c6c2b5f1d7e1a4d1b3e7h5g6f8a3a2e6g2c8d8c5h2c7f7e8b8
22,British Nationals,188,Marson Phil,94,Handel Michael,27,26,f5d6c3d3c4f4e3f3e6b4g5f2e2g4b3e1d2c6g3b5c2d1c1a3g1b1c5f6f7b6d7c7a4a5c8e7d8f8e8b8a7a6a2h6h5b2f1h1a1h2g2g8g7h4h3h8b7a8h7g6
22,British Nationals,40,de Grey Aubrey,188,Marson Phil,42,41,f5d6c3d3c4f4e6b3c2e3d2b4c5c6d7b6g3g4c7g6f2b5f3f1f6d1e1c1e2e7f7h3h6d8g5h5b2g8f8e8g2g7h8h7h2a1b1h1g1b7h4a5a3a6a4a7c8b8a8a2
22,British Nationals,111,Selby Matthew,20,Brightwell Graham,32,36,f5d6c3d3c4f4e6b3c2b4e3e2d2f3e1c6d7g6c5d8e7f2a5f1g4g5d1c7f6h3h4h5f7g3a4b6g1b5a6e8c8b8g8b7g2f8a8a7h7h6h2h1g7c1b2a2a3h8a1b1
22,British Nationals,40,de Grey Aubrey,277,Hands Colin,48,53,f5d6c3d3c4f4e6b4e3e2d2e7c5c6f3g5g6b3b5b6f6d1c2f2c1b1f1g3f7f8h5h4h3h7g4g2h6h2d7c8c7b8h1g7h8g8d8e8a8g1b7e1a1b2a2a3a4a5a6a7
22,British Nationals,40,de Grey Aubrey,543,Kyte Bruce,54,51,f5d6c3d3c4f4e6b4e3f7c6g4b5f6c5e2d7c8e8d2c2b3a3c1e1a6a4b2f1c7f3g3e7d1a2a5a7f2b6f8g5d8a1g6b1b7g1g2h2h1h3h4a8b8h6h5g8g7h7h8
22,British Nationals,40,de Grey Aubrey,20,Brightwell Graham,16,25,f5d6c3d3c4f4e6f6e3c5c6b6c7b5e7d7b4f7e8f3d8f2e2a3a4a5a7c2g6d1d2f8c1b1e1f1g4a6a2c8g3g2g7b3b2g8b7h2h1a1h3a8g5b8g1h8h7h6h4h5
22,British Nationals,111,Selby Matthew,153,Barrass Iain,18,21,f5d6c3d3c4f4e6f6g5e3c2g4f3g6e7d7g3c5b6b5h5d8h6h3h7d2e1b4a4f2e2g2f7c6a5h4g7f8h1h2g1f1g8h8e8c7b8b3a3
22,British Nationals,22,Leader Imre,20,Brightwell Graham,25,25,f5d6c3d3c4f4f6f3e6e7d7g6d8c5c6f7g8b4b3b5a4c2a3b6h5a6g5a5a7c8b8e8f8c7g3g4h3h4e2d2b7g7d1e3h8f2g2f1g1e1c1a8b2a2a1b1h2h1h6h7
22,British Nationals,543,Kyte Bruce,188,Marson Phil,24,34,f5d6c3d3c4f4f6g5e3f3e6e7d7e2g4h5h3b3d2e1e8g3f7c6c1c5f1g1f2c7a3g6b4c8d8f8b6a4a5a6a7b5b7c2d1b1h4b2h6
22,British Nationals,188,Marson Phil,496,Forsyth Eileen,56,60,f5d6c3d3c4b5e3c2c6e6c5b6b4b3a4a5a6g5d2d1e2f2f3f4a3b2a2e1c1f1g1a1b1h1g2h2h3g4g3h4h5h6g6h7f6f7e7b7c7c8f8g7g8h8b8d8e8d7a7a8
22,British Nationals,248,Forsyth Iain,444,Wakelin Chris,39,42,f5d6c3f4e6d3c5b4c4e3d2e7f6c6f7d1b5a6b3b6e8g5g4c2a4a5a7a2f2e2h5g6f1f3g3h4h3g8b7c7c1e1c8b2f8g7h8h2h7h6a1b1d7g2a3a8b8d8h1g1
22,British Nationals,94,Handel Michael,283,Wormley Mark,25,33,f5d6c4d3c5f4e3e2c2d2e6b5b4e7f6c6g3c3a5b6b3c1f1f2f7g4h3g5e8d7d8c7c8h4g6h6e1f3g2d1h5h1h7g8g7g1a6h8h2f8b2b1b8b7a1a2a3a4a7a8
22,British Nationals,153,Barrass Iain,22,Leader Imre,11,18,f5d6c4d3c5f4e3f3c2c6e6d2e7d7g4b6b5g3f2f6g5b3a4c3b4e2f7e8e1d1f1c1h4a5c7a3b1d8b8f8a6c8g8a7b7h5h6a8g6g7b2a2h8h7h3h2h1g1g2a1
22,British Nationals,496,Forsyth Eileen,153,Barrass Iain,0,0,f5d6c5f4d3e3f6c6e7d7f2f8g4f3e2e6c8d8e8b8c4f7b6c7g8h8b7a8a7a6b5g7g6h6h7h5h4a4a5g5a3a2b4h3g3c3f1
22,British Nationals,496,Forsyth Eileen,111,Selby Matthew,5,17,f5d6c5f4d3e3f6e6f2g5d7c4g4c6g6c7f3c2b8e2d1d8e7f1b3b4b5a6a5a4a3c3e1c1d2f8a7c8b2a8e8a2b6b7g8g1g2h1g3h6h5h2f7h8h3h4g7h7a1b1
